chr|end|id|source|source_url|start
chr1|109643370|SO_chr1_109643241_109643370_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109643241
chr1|109757160|SO_chr1_109756751_109757160_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109756751
chr1|109797070|SO_chr1_109796151_109797070_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109796151
chr1|109819250|SO_chr1_109818381_109819250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109818381
chr1|109825680|SO_chr1_109825361_109825680_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109825361
chr1|109843180|SO_chr1_109841021_109843180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|109841021
chr1|110027590|SO_chr1_110026701_110027590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110026701
chr1|110037140|SO_chr1_110036911_110037140_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110036911
chr1|110091640|SO_chr1_110091461_110091640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110091461
chr1|110415980|SO_chr1_110414841_110415980_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110414841
chr1|110731730|SO_chr1_110730161_110731730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110730161
chr1|110779460|SO_chr1_110777011_110779460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|110777011
chr1|111389090|SO_chr1_111388871_111389090_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|111388871
chr1|111793080|SO_chr1_111792151_111793080_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|111792151
chr1|112057380|SO_chr1_112055141_112057380_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|112055141
chr1|112264680|SO_chr1_112263441_112264680_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|112263441
chr1|112277460|SO_chr1_112275821_112277460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|112275821
chr1|113217450|SO_chr1_113217351_113217450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113217351
chr1|113243030|SO_chr1_113242961_113243030_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113242961
chr1|113243740|SO_chr1_113243371_113243740_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113243371
chr1|113245180|SO_chr1_113244341_113245180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113244341
chr1|113245620|SO_chr1_113245321_113245620_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113245321
chr1|113247720|SO_chr1_113246941_113247720_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113246941
chr1|113248970|SO_chr1_113247791_113248970_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113247791
chr1|113249450|SO_chr1_113249051_113249450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113249051
chr1|113264850|SO_chr1_113264701_113264850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113264701
chr1|113265630|SO_chr1_113264971_113265630_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113264971
chr1|113266280|SO_chr1_113265791_113266280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113265791
chr1|113447270|SO_chr1_113446481_113447270_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113446481
chr1|113480700|SO_chr1_113479161_113480700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|113479161
chr1|114657940|SO_chr1_114655151_114657940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|114655151
chr1|114666240|SO_chr1_114665271_114666240_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|114665271
chr1|114673970|SO_chr1_114673321_114673970_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|114673321
chr1|115259270|SO_chr1_115259001_115259270_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|115259001
chr1|115982640|SO_chr1_115982421_115982640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|115982421
chr1|116873150|SO_chr1_116871191_116873150_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|116871191
chr1|116877320|SO_chr1_116876601_116877320_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|116876601
chr1|116917660|SO_chr1_116916861_116917660_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|116916861
chr1|116977150|SO_chr1_116974971_116977150_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|116974971
chr1|117014390|SO_chr1_117013901_117014390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117013901
chr1|117034600|SO_chr1_117031441_117034600_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117031441
chr1|117037660|SO_chr1_117035321_117037660_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117035321
chr1|117052520|SO_chr1_117051791_117052520_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117051791
chr1|117058860|SO_chr1_117057441_117058860_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117057441
chr1|117132440|SO_chr1_117131731_117132440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117131731
chr1|117150560|SO_chr1_117150231_117150560_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117150231
chr1|117186730|SO_chr1_117185331_117186730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117185331
chr1|117189790|SO_chr1_117188351_117189790_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117188351
chr1|117222440|SO_chr1_117221741_117222440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117221741
chr1|117417060|SO_chr1_117416161_117417060_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117416161
chr1|117422450|SO_chr1_117420591_117422450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117420591
chr1|117534370|SO_chr1_117532971_117534370_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117532971
chr1|117691570|SO_chr1_117690531_117691570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117690531
chr1|117715230|SO_chr1_117714301_117715230_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117714301
chr1|117775770|SO_chr1_117774521_117775770_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|117774521
chr1|118346760|SO_chr1_118343531_118346760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|118343531
chr1|119251280|SO_chr1_119251071_119251280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|119251071
chr1|119500670|SO_chr1_119500461_119500670_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|119500461
chr1|120179100|SO_chr1_120178521_120179100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120178521
chr1|120217320|SO_chr1_120215911_120217320_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120215911
chr1|120275880|SO_chr1_120274681_120275880_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120274681
chr1|120558550|SO_chr1_120557161_120558550_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120557161
chr1|120580480|SO_chr1_120578961_120580480_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120578961
chr1|120605440|SO_chr1_120604161_120605440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120604161
chr1|120611940|SO_chr1_120610311_120611940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120610311
chr1|120633750|SO_chr1_120632031_120633750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120632031
chr1|120642540|SO_chr1_120641311_120642540_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120641311
chr1|120659440|SO_chr1_120657891_120659440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120657891
chr1|120777970|SO_chr1_120777261_120777970_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120777261
chr1|120814550|SO_chr1_120813861_120814550_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120813861
chr1|120818160|SO_chr1_120816341_120818160_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120816341
chr1|120826690|SO_chr1_120825461_120826690_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|120825461
chr1|121090350|SO_chr1_121089371_121090350_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|121089371
chr1|121485590|SO_chr1_121480821_121485590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|121480821
chr1|142891230|SO_chr1_142890521_142891230_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|142890521
chr1|143467950|SO_chr1_143467181_143467950_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143467181
chr1|143709260|SO_chr1_143708801_143709260_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143708801
chr1|143726230|SO_chr1_143726031_143726230_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143726031
chr1|143744200|SO_chr1_143742781_143744200_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143742781
chr1|143936470|SO_chr1_143934071_143936470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143934071
chr1|143993710|SO_chr1_143991791_143993710_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|143991791
chr1|144011450|SO_chr1_144009531_144011450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144009531
chr1|144070390|SO_chr1_144068531_144070390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144068531
chr1|144073020|SO_chr1_144072141_144073020_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144072141
chr1|144077500|SO_chr1_144076551_144077500_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144076551
chr1|144085860|SO_chr1_144084711_144085860_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144084711
chr1|144092400|SO_chr1_144089211_144092400_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144089211
chr1|144281310|SO_chr1_144280621_144281310_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144280621
chr1|144288650|SO_chr1_144287191_144288650_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144287191
chr1|144311630|SO_chr1_144311081_144311630_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144311081
chr1|144340520|SO_chr1_144339131_144340520_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144339131
chr1|144394310|SO_chr1_144393661_144394310_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144393661
chr1|144468690|SO_chr1_144467341_144468690_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144467341
chr1|144521540|SO_chr1_144519461_144521540_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144519461
chr1|144534910|SO_chr1_144533201_144534910_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144533201
chr1|144860940|SO_chr1_144860551_144860940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|144860551
chr1|145039580|SO_chr1_145038831_145039580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145038831
chr1|145096760|SO_chr1_145096621_145096760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145096621
chr1|145141430|SO_chr1_145139301_145141430_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145139301
chr1|145145480|SO_chr1_145143961_145145480_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145143961
chr1|145153360|SO_chr1_145152751_145153360_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145152751
chr1|145161720|SO_chr1_145159091_145161720_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145159091
chr1|145179070|SO_chr1_145177141_145179070_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145177141
chr1|145188140|SO_chr1_145186301_145188140_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145186301
chr1|145210590|SO_chr1_145209441_145210590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145209441
chr1|145217290|SO_chr1_145214511_145217290_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145214511
chr1|145242490|SO_chr1_145241021_145242490_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145241021
chr1|145264320|SO_chr1_145261741_145264320_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145261741
chr1|145397470|SO_chr1_145395351_145397470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145395351
chr1|145477900|SO_chr1_145477451_145477900_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145477451
chr1|145542210|SO_chr1_145541921_145542210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145541921
chr1|145576360|SO_chr1_145576101_145576360_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145576101
chr1|145970330|SO_chr1_145968331_145970330_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145968331
chr1|146142440|SO_chr1_146140481_146142440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146140481
chr1|146643560|SO_chr1_146643391_146643560_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146643391
chr1|146644000|SO_chr1_146643751_146644000_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146643751
chr1|146977250|SO_chr1_146976021_146977250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146976021
chr1|147014210|SO_chr1_147013441_147014210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147013441
chr1|147141950|SO_chr1_147141431_147141950_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147141431
chr1|147225570|SO_chr1_147224481_147225570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147224481
chr1|147245190|SO_chr1_147243181_147245190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147243181
chr1|147401170|SO_chr1_147400691_147401170_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147400691
chr1|147512040|SO_chr1_147510051_147512040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147510051
chr1|147683440|SO_chr1_147682261_147683440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147682261
chr1|147896770|SO_chr1_147896301_147896770_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147896301
chr1|147896960|SO_chr1_147896781_147896960_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147896781
chr1|147932650|SO_chr1_147930351_147932650_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147930351
chr1|148176920|SO_chr1_148176041_148176920_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148176041
chr1|148242040|SO_chr1_148240901_148242040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148240901
chr1|148605570|SO_chr1_148604491_148605570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148604491
chr1|148767640|SO_chr1_148766451_148767640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148766451
chr1|148777110|SO_chr1_148776481_148777110_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148776481
chr1|149225580|SO_chr1_149222431_149225580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149222431
chr1|149251210|SO_chr1_149250081_149251210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149250081
chr1|149577600|SO_chr1_149576701_149577600_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149576701
chr1|149630120|SO_chr1_149629111_149630120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149629111
chr1|149804840|SO_chr1_149804621_149804840_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149804621
chr1|149812250|SO_chr1_149811221_149812250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149811221
chr1|149899610|SO_chr1_149899421_149899610_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149899421
chr1|149980280|SO_chr1_149978561_149980280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149978561
chr1|149982390|SO_chr1_149982061_149982390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149982061
chr1|150283920|SO_chr1_150283821_150283920_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150283821
chr1|150294440|SO_chr1_150294041_150294440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150294041
chr1|150337550|SO_chr1_150337401_150337550_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150337401
chr1|150481250|SO_chr1_150480761_150481250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150480761
chr1|150578200|SO_chr1_150575881_150578200_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150575881
chr1|150849010|SO_chr1_150848551_150849010_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150848551
chr1|150899360|SO_chr1_150898991_150899360_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150898991
chr1|150947090|SO_chr1_150945521_150947090_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150945521
chr1|151118900|SO_chr1_151118421_151118900_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151118421
chr1|151162480|SO_chr1_151162111_151162480_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151162111
chr1|151255970|SO_chr1_151254871_151255970_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151254871
chr1|151285300|SO_chr1_151283611_151285300_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151283611
chr1|151372450|SO_chr1_151372201_151372450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151372201
chr1|151372750|SO_chr1_151372661_151372750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151372661
chr1|151373710|SO_chr1_151373321_151373710_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151373321
chr1|151374010|SO_chr1_151373831_151374010_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151373831
chr1|151431620|SO_chr1_151431471_151431620_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151431471
chr1|151468610|SO_chr1_151467801_151468610_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151467801
chr1|151812670|SO_chr1_151811731_151812670_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151811731
chr1|151919700|SO_chr1_151916881_151919700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151916881
chr1|151954470|SO_chr1_151952281_151954470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151952281
chr1|151955380|SO_chr1_151954681_151955380_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151954681
chr1|151966220|SO_chr1_151964561_151966220_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151964561
chr1|153464150|SO_chr1_153462521_153464150_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153462521
chr1|153479920|SO_chr1_153478931_153479920_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153478931
chr1|153508420|SO_chr1_153507841_153508420_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153507841
chr1|153580470|SO_chr1_153580221_153580470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153580221
chr1|153583700|SO_chr1_153580651_153583700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153580651
chr1|153631580|SO_chr1_153631361_153631580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153631361
chr1|153735700|SO_chr1_153735401_153735700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153735401
chr1|153736300|SO_chr1_153735841_153736300_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153735841
chr1|153736590|SO_chr1_153736361_153736590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153736361
chr1|153736760|SO_chr1_153736701_153736760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153736701
chr1|153756500|SO_chr1_153755421_153756500_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153755421
chr1|153918770|SO_chr1_153917491_153918770_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153917491
chr1|153930820|SO_chr1_153930171_153930820_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153930171
chr1|153949640|SO_chr1_153949481_153949640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153949481
chr1|154245600|SO_chr1_154245251_154245600_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154245251
chr1|154300580|SO_chr1_154300341_154300580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154300341
chr1|154381460|SO_chr1_154379531_154381460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154379531
chr1|154393160|SO_chr1_154390761_154393160_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154390761
chr1|154397080|SO_chr1_154395821_154397080_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154395821
chr1|154401670|SO_chr1_154401151_154401670_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154401151
chr1|154402950|SO_chr1_154401921_154402950_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154401921
chr1|154406190|SO_chr1_154404951_154406190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154404951
chr1|154530700|SO_chr1_154530281_154530700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154530281
chr1|154600330|SO_chr1_154599631_154600330_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154599631
chr1|154933940|SO_chr1_154933711_154933940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154933711
chr1|154977380|SO_chr1_154975421_154977380_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154975421
chr1|155058350|SO_chr1_155057881_155058350_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155057881
chr1|155102820|SO_chr1_155100551_155102820_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155100551
chr1|155108770|SO_chr1_155108471_155108770_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155108471
chr1|155109070|SO_chr1_155108871_155109070_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155108871
chr1|155223870|SO_chr1_155223771_155223870_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155223771
chr1|155224190|SO_chr1_155223991_155224190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155223991
chr1|155224440|SO_chr1_155224251_155224440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155224251
chr1|155616850|SO_chr1_155614781_155616850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155614781
chr1|155947850|SO_chr1_155945941_155947850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155945941
chr1|156070750|SO_chr1_156070061_156070750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156070061
chr1|156076930|SO_chr1_156071811_156076930_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156071811
chr1|156086250|SO_chr1_156085071_156086250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156085071
chr1|156090380|SO_chr1_156089191_156090380_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156089191
chr1|156152390|SO_chr1_156151381_156152390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156151381
chr1|156183570|SO_chr1_156182971_156183570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156182971
chr1|156231120|SO_chr1_156230421_156231120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156230421
chr1|156231660|SO_chr1_156231201_156231660_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156231201
chr1|156307940|SO_chr1_156307601_156307940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156307601
chr1|156359190|SO_chr1_156357941_156359190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156357941
chr1|156470270|SO_chr1_156469851_156470270_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156469851
chr1|156542280|SO_chr1_156541771_156542280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156541771
chr1|156561890|SO_chr1_156561781_156561890_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156561781
chr1|156710800|SO_chr1_156710341_156710800_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156710341
chr1|156721130|SO_chr1_156718121_156721130_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156718121
chr1|156896380|SO_chr1_156895471_156896380_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156895471
chr1|157004580|SO_chr1_157003051_157004580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157003051
chr1|157108100|SO_chr1_157106931_157108100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157106931
chr1|157965340|SO_chr1_157963521_157965340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157963521
chr1|157973910|SO_chr1_157971731_157973910_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157971731
chr1|157982180|SO_chr1_157977111_157982180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157977111
chr1|157987470|SO_chr1_157986301_157987470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157986301
chr1|157989690|SO_chr1_157987591_157989690_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157987591
chr1|158008210|SO_chr1_158007391_158008210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|158007391
chr1|158014120|SO_chr1_158012781_158014120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|158012781
chr1|159061900|SO_chr1_159061041_159061900_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|159061041
