id|chr|end|label|source|source_url|start
chr1_145139301_145141430_grch38|chr1|145141430|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145139301
chr1_145143961_145145480_grch38|chr1|145145480|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145143961
chr1_145152751_145153360_grch38|chr1|145153360|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145152751
chr1_145159091_145161720_grch38|chr1|145161720|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145159091
chr1_145177141_145179070_grch38|chr1|145179070|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145177141
chr1_145186301_145188140_grch38|chr1|145188140|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145186301
chr1_145209441_145210590_grch38|chr1|145210590|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145209441
chr1_145214511_145217290_grch38|chr1|145217290|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145214511
chr1_145241021_145242490_grch38|chr1|145242490|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145241021
chr1_145261741_145264320_grch38|chr1|145264320|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145261741
chr1_145395351_145397470_grch38|chr1|145397470|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145395351
chr1_145477451_145477900_grch38|chr1|145477900|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145477451
chr1_145541921_145542210_grch38|chr1|145542210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145541921
chr1_145576101_145576360_grch38|chr1|145576360|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145576101
chr1_145968331_145970330_grch38|chr1|145970330|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|145968331
chr1_146140481_146142440_grch38|chr1|146142440|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146140481
chr1_146643391_146643560_grch38|chr1|146643560|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146643391
chr1_146643751_146644000_grch38|chr1|146644000|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146643751
chr1_146976021_146977250_grch38|chr1|146977250|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|146976021
chr1_147013441_147014210_grch38|chr1|147014210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147013441
chr1_147141431_147141950_grch38|chr1|147141950|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147141431
chr1_147224481_147225570_grch38|chr1|147225570|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147224481
chr1_147243181_147245190_grch38|chr1|147245190|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147243181
chr1_147400691_147401170_grch38|chr1|147401170|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147400691
chr1_147510051_147512040_grch38|chr1|147512040|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147510051
chr1_147682261_147683440_grch38|chr1|147683440|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147682261
chr1_147896301_147896770_grch38|chr1|147896770|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147896301
chr1_147896781_147896960_grch38|chr1|147896960|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147896781
chr1_147930351_147932650_grch38|chr1|147932650|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|147930351
chr1_148176041_148176920_grch38|chr1|148176920|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148176041
chr1_148240901_148242040_grch38|chr1|148242040|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148240901
chr1_148604491_148605570_grch38|chr1|148605570|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148604491
chr1_148766451_148767640_grch38|chr1|148767640|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148766451
chr1_148776481_148777110_grch38|chr1|148777110|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|148776481
chr1_149222431_149225580_grch38|chr1|149225580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149222431
chr1_149250081_149251210_grch38|chr1|149251210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149250081
chr1_149576701_149577600_grch38|chr1|149577600|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149576701
chr1_149629111_149630120_grch38|chr1|149630120|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149629111
chr1_149804621_149804840_grch38|chr1|149804840|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149804621
chr1_149811221_149812250_grch38|chr1|149812250|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149811221
chr1_149899421_149899610_grch38|chr1|149899610|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149899421
chr1_149978561_149980280_grch38|chr1|149980280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149978561
chr1_149982061_149982390_grch38|chr1|149982390|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|149982061
chr1_150283821_150283920_grch38|chr1|150283920|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150283821
chr1_150294041_150294440_grch38|chr1|150294440|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150294041
chr1_150337401_150337550_grch38|chr1|150337550|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150337401
chr1_150480761_150481250_grch38|chr1|150481250|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150480761
chr1_150575881_150578200_grch38|chr1|150578200|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150575881
chr1_150848551_150849010_grch38|chr1|150849010|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150848551
chr1_150898991_150899360_grch38|chr1|150899360|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150898991
chr1_150945521_150947090_grch38|chr1|150947090|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|150945521
chr1_151118421_151118900_grch38|chr1|151118900|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151118421
chr1_151162111_151162480_grch38|chr1|151162480|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151162111
chr1_151254871_151255970_grch38|chr1|151255970|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151254871
chr1_151283611_151285300_grch38|chr1|151285300|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151283611
chr1_151372201_151372450_grch38|chr1|151372450|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151372201
chr1_151372661_151372750_grch38|chr1|151372750|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151372661
chr1_151373321_151373710_grch38|chr1|151373710|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151373321
chr1_151373831_151374010_grch38|chr1|151374010|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151373831
chr1_151431471_151431620_grch38|chr1|151431620|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151431471
chr1_151467801_151468610_grch38|chr1|151468610|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151467801
chr1_151811731_151812670_grch38|chr1|151812670|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151811731
chr1_151916881_151919700_grch38|chr1|151919700|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151916881
chr1_151952281_151954470_grch38|chr1|151954470|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151952281
chr1_151954681_151955380_grch38|chr1|151955380|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151954681
chr1_151964561_151966220_grch38|chr1|151966220|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|151964561
chr1_153462521_153464150_grch38|chr1|153464150|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153462521
chr1_153478931_153479920_grch38|chr1|153479920|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153478931
chr1_153507841_153508420_grch38|chr1|153508420|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153507841
chr1_153580221_153580470_grch38|chr1|153580470|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153580221
chr1_153580651_153583700_grch38|chr1|153583700|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153580651
chr1_153631361_153631580_grch38|chr1|153631580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153631361
chr1_153735401_153735700_grch38|chr1|153735700|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153735401
chr1_153735841_153736300_grch38|chr1|153736300|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153735841
chr1_153736361_153736590_grch38|chr1|153736590|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153736361
chr1_153736701_153736760_grch38|chr1|153736760|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153736701
chr1_153755421_153756500_grch38|chr1|153756500|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153755421
chr1_153917491_153918770_grch38|chr1|153918770|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153917491
chr1_153930171_153930820_grch38|chr1|153930820|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153930171
chr1_153949481_153949640_grch38|chr1|153949640|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|153949481
chr1_154245251_154245600_grch38|chr1|154245600|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154245251
chr1_154300341_154300580_grch38|chr1|154300580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154300341
chr1_154379531_154381460_grch38|chr1|154381460|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154379531
chr1_154390761_154393160_grch38|chr1|154393160|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154390761
chr1_154395821_154397080_grch38|chr1|154397080|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154395821
chr1_154401151_154401670_grch38|chr1|154401670|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154401151
chr1_154401921_154402950_grch38|chr1|154402950|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154401921
chr1_154404951_154406190_grch38|chr1|154406190|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154404951
chr1_154530281_154530700_grch38|chr1|154530700|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154530281
chr1_154599631_154600330_grch38|chr1|154600330|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154599631
chr1_154933711_154933940_grch38|chr1|154933940|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154933711
chr1_154975421_154977380_grch38|chr1|154977380|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|154975421
chr1_155057881_155058350_grch38|chr1|155058350|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155057881
chr1_155100551_155102820_grch38|chr1|155102820|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155100551
chr1_155108471_155108770_grch38|chr1|155108770|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155108471
chr1_155108871_155109070_grch38|chr1|155109070|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155108871
chr1_155223771_155223870_grch38|chr1|155223870|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155223771
chr1_155223991_155224190_grch38|chr1|155224190|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155223991
chr1_155224251_155224440_grch38|chr1|155224440|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155224251
chr1_155614781_155616850_grch38|chr1|155616850|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155614781
chr1_155945941_155947850_grch38|chr1|155947850|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|155945941
chr1_156070061_156070750_grch38|chr1|156070750|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156070061
chr1_156071811_156076930_grch38|chr1|156076930|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156071811
chr1_156085071_156086250_grch38|chr1|156086250|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156085071
chr1_156089191_156090380_grch38|chr1|156090380|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156089191
chr1_156151381_156152390_grch38|chr1|156152390|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156151381
chr1_156182971_156183570_grch38|chr1|156183570|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156182971
chr1_156230421_156231120_grch38|chr1|156231120|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156230421
chr1_156231201_156231660_grch38|chr1|156231660|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156231201
chr1_156307601_156307940_grch38|chr1|156307940|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156307601
chr1_156357941_156359190_grch38|chr1|156359190|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156357941
chr1_156469851_156470270_grch38|chr1|156470270|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156469851
chr1_156541771_156542280_grch38|chr1|156542280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156541771
chr1_156561781_156561890_grch38|chr1|156561890|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156561781
chr1_156710341_156710800_grch38|chr1|156710800|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156710341
chr1_156718121_156721130_grch38|chr1|156721130|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156718121
chr1_156895471_156896380_grch38|chr1|156896380|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|156895471
chr1_157003051_157004580_grch38|chr1|157004580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157003051
chr1_157106931_157108100_grch38|chr1|157108100|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157106931
chr1_157963521_157965340_grch38|chr1|157965340|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157963521
chr1_157971731_157973910_grch38|chr1|157973910|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157971731
chr1_157977111_157982180_grch38|chr1|157982180|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157977111
chr1_157986301_157987470_grch38|chr1|157987470|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157986301
chr1_157987591_157989690_grch38|chr1|157989690|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|157987591
chr1_158007391_158008210_grch38|chr1|158008210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|158007391
chr1_158012781_158014120_grch38|chr1|158014120|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|158012781
chr1_159061041_159061900_grch38|chr1|159061900|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|159061041
chr1_159859191_159860100_grch38|chr1|159860100|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|159859191
chr1_160030931_160033400_grch38|chr1|160033400|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|160030931
chr1_160806601_160808020_grch38|chr1|160808020|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|160806601
chr1_160915081_160916140_grch38|chr1|160916140|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|160915081
chr1_161123911_161124250_grch38|chr1|161124250|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161123911
chr1_161129471_161129960_grch38|chr1|161129960|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161129471
chr1_161146801_161147210_grch38|chr1|161147210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161146801
chr1_161186061_161187770_grch38|chr1|161187770|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161186061
chr1_161277971_161278550_grch38|chr1|161278550|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161277971
chr1_161299871_161300560_grch38|chr1|161300560|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161299871
chr1_161359411_161360530_grch38|chr1|161360530|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161359411
chr1_161391621_161392320_grch38|chr1|161392320|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161391621
chr1_161438201_161442610_grch38|chr1|161442610|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161438201
chr1_161475801_161476120_grch38|chr1|161476120|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161475801
chr1_161476381_161477000_grch38|chr1|161477000|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161476381
chr1_161481931_161483680_grch38|chr1|161483680|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161481931
chr1_161559211_161559350_grch38|chr1|161559350|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161559211
chr1_161559611_161559810_grch38|chr1|161559810|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161559611
chr1_161640771_161641180_grch38|chr1|161641180|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161640771
chr1_161641441_161641680_grch38|chr1|161641680|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161641441
chr1_161677131_161677280_grch38|chr1|161677280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161677131
chr1_161696781_161697030_grch38|chr1|161697030|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161696781
chr1_161968401_161969000_grch38|chr1|161969000|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161968401
chr1_161972821_161974150_grch38|chr1|161974150|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|161972821
chr1_162050161_162051580_grch38|chr1|162051580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162050161
chr1_162114121_162116030_grch38|chr1|162116030|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162114121
chr1_162183071_162184280_grch38|chr1|162184280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162183071
chr1_162216461_162218130_grch38|chr1|162218130|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162216461
chr1_162318761_162320450_grch38|chr1|162320450|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162318761
chr1_162430331_162430690_grch38|chr1|162430690|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162430331
chr1_162531571_162532550_grch38|chr1|162532550|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162531571
chr1_162560301_162561130_grch38|chr1|162561130|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162560301
chr1_162660441_162662210_grch38|chr1|162662210|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162660441
chr1_162666001_162666820_grch38|chr1|162666820|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162666001
chr1_162702191_162703710_grch38|chr1|162703710|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162702191
chr1_162760631_162761050_grch38|chr1|162761050|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162760631
chr1_162793101_162794920_grch38|chr1|162794920|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162793101
chr1_162816251_162817590_grch38|chr1|162817590|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|162816251
chr1_163007241_163007610_grch38|chr1|163007610|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|163007241
chr1_163017551_163019080_grch38|chr1|163019080|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|163017551
chr1_163133441_163134670_grch38|chr1|163134670|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|163133441
chr1_163235341_163236690_grch38|chr1|163236690|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|163235341
chr1_165131101_165132900_grch38|chr1|165132900|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|165131101
chr1_165412561_165413640_grch38|chr1|165413640|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|165412561
chr1_165436501_165438800_grch38|chr1|165438800|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|165436501
chr1_165451841_165451960_grch38|chr1|165451960|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|165451841
chr1_165508401_165508480_grch38|chr1|165508480|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|165508401
chr1_166346731_166347630_grch38|chr1|166347630|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|166346731
chr1_166844821_166845390_grch38|chr1|166845390|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|166844821
chr1_167078261_167078930_grch38|chr1|167078930|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167078261
chr1_167105191_167105870_grch38|chr1|167105870|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167105191
chr1_167533051_167533450_grch38|chr1|167533450|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167533051
chr1_167677991_167678850_grch38|chr1|167678850|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167677991
chr1_167732711_167733230_grch38|chr1|167733230|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167732711
chr1_167834911_167835470_grch38|chr1|167835470|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|167834911
chr1_168081941_168083050_grch38|chr1|168083050|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168081941
chr1_168148421_168148810_grch38|chr1|168148810|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168148421
chr1_168205861_168205940_grch38|chr1|168205940|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168205861
chr1_168206011_168206800_grch38|chr1|168206800|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168206011
chr1_168230651_168231280_grch38|chr1|168231280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168230651
chr1_168270921_168271850_grch38|chr1|168271850|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168270921
chr1_168410351_168411280_grch38|chr1|168411280|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168410351
chr1_168434981_168436670_grch38|chr1|168436670|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168434981
chr1_168436811_168440910_grch38|chr1|168440910|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168436811
chr1_168445641_168446780_grch38|chr1|168446780|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168445641
chr1_168554411_168555170_grch38|chr1|168555170|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168554411
chr1_168678721_168680030_grch38|chr1|168680030|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|168678721
chr1_169085011_169086070_grch38|chr1|169086070|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|169085011
chr1_169219041_169219660_grch38|chr1|169219660|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|169219041
chr1_169454481_169454800_grch38|chr1|169454800|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|169454481
chr1_169862341_169862920_grch38|chr1|169862920|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|169862341
chr1_169911421_169912090_grch38|chr1|169912090|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|169911421
chr1_170043421_170043570_grch38|chr1|170043570|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170043421
chr1_170265801_170266180_grch38|chr1|170266180|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170265801
chr1_170462911_170464940_grch38|chr1|170464940|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170462911
chr1_170479921_170480870_grch38|chr1|170480870|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170479921
chr1_170488051_170488680_grch38|chr1|170488680|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170488051
chr1_170489541_170490180_grch38|chr1|170490180|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170489541
chr1_170501431_170501580_grch38|chr1|170501580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170501431
chr1_170531351_170532910_grch38|chr1|170532910|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170531351
chr1_170667561_170668410_grch38|chr1|170668410|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170667561
chr1_170677011_170679290_grch38|chr1|170679290|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170677011
chr1_170939211_170940220_grch38|chr1|170940220|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|170939211
chr1_171372431_171373140_grch38|chr1|171373140|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|171372431
chr1_171403191_171403960_grch38|chr1|171403960|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|171403191
chr1_171762501_171763530_grch38|chr1|171763530|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|171762501
chr1_171763671_171764640_grch38|chr1|171764640|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|171763671
chr1_171810961_171811880_grch38|chr1|171811880|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|171810961
chr1_172290091_172292190_grch38|chr1|172292190|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172290091
chr1_172294261_172295620_grch38|chr1|172295620|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172294261
chr1_172326921_172328580_grch38|chr1|172328580|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172326921
chr1_172329281_172330970_grch38|chr1|172330970|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172329281
chr1_172429861_172430510_grch38|chr1|172430510|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172429861
chr1_172466291_172466910_grch38|chr1|172466910|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172466291
chr1_172502641_172503050_grch38|chr1|172503050|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172502641
chr1_172608221_172609120_grch38|chr1|172609120|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172608221
chr1_172666981_172667660_grch38|chr1|172667660|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172666981
chr1_172667831_172668680_grch38|chr1|172668680|enhancer|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|172667831
