# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000497221|ENSEMBL:ENSP00000367811|ENSEMBL:ENSG00000136156	-	uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000497221|ENSEMBL:ENSP00000367811|ENSEMBL:ENSG00000136156	-	physical association	reactome:R-HSA-976871	14690516|10391242
uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	ChEBI:30616	-	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P63267	ENSEMBL:ENST00000409731|ENSEMBL:ENST00000345517|ENSEMBL:ENST00000409624|ENSEMBL:ENSP00000295137|ENSEMBL:ENSP00000386857|ENSEMBL:ENSP00000386929|ENSEMBL:ENSG00000163017	-	uniprotkb:P63267	ENSEMBL:ENST00000409731|ENSEMBL:ENST00000345517|ENSEMBL:ENST00000409624|ENSEMBL:ENSP00000295137|ENSEMBL:ENSP00000386857|ENSEMBL:ENSP00000386929|ENSEMBL:ENSG00000163017	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P68032	ENSEMBL:ENSG00000159251|ENSEMBL:ENSP00000518911|ENSEMBL:ENSP00000290378|ENSEMBL:ENSP00000518905|ENSEMBL:ENST00000713615|ENSEMBL:ENST00000713610|ENSEMBL:ENST00000290378	-	uniprotkb:P68032	ENSEMBL:ENSG00000159251|ENSEMBL:ENSP00000518911|ENSEMBL:ENSP00000290378|ENSEMBL:ENSP00000518905|ENSEMBL:ENST00000713615|ENSEMBL:ENST00000713610|ENSEMBL:ENST00000290378	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P68032	ENSEMBL:ENSG00000159251|ENSEMBL:ENSP00000518911|ENSEMBL:ENSP00000290378|ENSEMBL:ENSP00000518905|ENSEMBL:ENST00000713615|ENSEMBL:ENST00000713610|ENSEMBL:ENST00000290378	-	uniprotkb:P68133	ENSEMBL:ENST00000366684|ENSEMBL:ENSP00000355645|ENSEMBL:ENSG00000143632	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	uniprotkb:P62736	ENSEMBL:ENSG00000107796|ENSEMBL:ENST00000713599|ENSEMBL:ENST00000415557|ENSEMBL:ENST00000713602|ENSEMBL:ENST00000713597|ENSEMBL:ENST00000458159|ENSEMBL:ENST00000224784|ENSEMBL:ENSP00000224784|ENSEMBL:ENSP00000518895|ENSEMBL:ENSP00000518898|ENSEMBL:ENSP00000396730|ENSEMBL:ENSP00000398239|ENSEMBL:ENSP00000518893	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P62736	ENSEMBL:ENSG00000107796|ENSEMBL:ENST00000713599|ENSEMBL:ENST00000415557|ENSEMBL:ENST00000713602|ENSEMBL:ENST00000713597|ENSEMBL:ENST00000458159|ENSEMBL:ENST00000224784|ENSEMBL:ENSP00000224784|ENSEMBL:ENSP00000518895|ENSEMBL:ENSP00000518898|ENSEMBL:ENSP00000396730|ENSEMBL:ENSP00000398239|ENSEMBL:ENSP00000518893	-	uniprotkb:P63267	ENSEMBL:ENST00000409731|ENSEMBL:ENST00000345517|ENSEMBL:ENST00000409624|ENSEMBL:ENSP00000295137|ENSEMBL:ENSP00000386857|ENSEMBL:ENSP00000386929|ENSEMBL:ENSG00000163017	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P68032	ENSEMBL:ENSG00000159251|ENSEMBL:ENSP00000518911|ENSEMBL:ENSP00000290378|ENSEMBL:ENSP00000518905|ENSEMBL:ENST00000713615|ENSEMBL:ENST00000713610|ENSEMBL:ENST00000290378	-	uniprotkb:P63267	ENSEMBL:ENST00000409731|ENSEMBL:ENST00000345517|ENSEMBL:ENST00000409624|ENSEMBL:ENSP00000295137|ENSEMBL:ENSP00000386857|ENSEMBL:ENSP00000386929|ENSEMBL:ENSG00000163017	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P60709	ENSEMBL:ENSG00000075624|ENSEMBL:ENST00000675515|ENSEMBL:ENST00000646664|ENSEMBL:ENST00000642480|ENSEMBL:ENST00000493945|ENSEMBL:ENST00000674681|ENSEMBL:ENSP00000494269|ENSEMBL:ENSP00000502821|ENSEMBL:ENSP00000495995|ENSEMBL:ENSP00000501862|ENSEMBL:ENSP00000494750	-	uniprotkb:P68133	ENSEMBL:ENST00000366684|ENSEMBL:ENSP00000355645|ENSEMBL:ENSG00000143632	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P68133	ENSEMBL:ENST00000366684|ENSEMBL:ENSP00000355645|ENSEMBL:ENSG00000143632	-	uniprotkb:P63267	ENSEMBL:ENST00000409731|ENSEMBL:ENST00000345517|ENSEMBL:ENST00000409624|ENSEMBL:ENSP00000295137|ENSEMBL:ENSP00000386857|ENSEMBL:ENSP00000386929|ENSEMBL:ENSG00000163017	-	physical association	reactome:R-HSA-9913263	24243840
uniprotkb:P60709	ENSEMBL:ENSG00000075624|ENSEMBL:ENST00000675515|ENSEMBL:ENST00000646664|ENSEMBL:ENST00000642480|ENSEMBL:ENST00000493945|ENSEMBL:ENST00000674681|ENSEMBL:ENSP00000494269|ENSEMBL:ENSP00000502821|ENSEMBL:ENSP00000495995|ENSEMBL:ENSP00000501862|ENSEMBL:ENSP00000494750	-	ChEBI:30616	-	-	physical association	reactome:R-HSA-201877	12082080|10207622
uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	physical association	reactome:R-HSA-201877	12082080|10207622
uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	uniprotkb:P60709	ENSEMBL:ENSG00000075624|ENSEMBL:ENST00000675515|ENSEMBL:ENST00000646664|ENSEMBL:ENST00000642480|ENSEMBL:ENST00000493945|ENSEMBL:ENST00000674681|ENSEMBL:ENSP00000494269|ENSEMBL:ENSP00000502821|ENSEMBL:ENSP00000495995|ENSEMBL:ENSP00000501862|ENSEMBL:ENSP00000494750	-	physical association	reactome:R-HSA-201877	12082080|10207622
uniprotkb:P60709	ENSEMBL:ENSG00000075624|ENSEMBL:ENST00000675515|ENSEMBL:ENST00000646664|ENSEMBL:ENST00000642480|ENSEMBL:ENST00000493945|ENSEMBL:ENST00000674681|ENSEMBL:ENSP00000494269|ENSEMBL:ENSP00000502821|ENSEMBL:ENSP00000495995|ENSEMBL:ENSP00000501862|ENSEMBL:ENSP00000494750	-	uniprotkb:P60709	ENSEMBL:ENSG00000075624|ENSEMBL:ENST00000675515|ENSEMBL:ENST00000646664|ENSEMBL:ENST00000642480|ENSEMBL:ENST00000493945|ENSEMBL:ENST00000674681|ENSEMBL:ENSP00000494269|ENSEMBL:ENSP00000502821|ENSEMBL:ENSP00000495995|ENSEMBL:ENSP00000501862|ENSEMBL:ENSP00000494750	-	physical association	reactome:R-HSA-201877	12082080|10207622
uniprotkb:P63261	ENSEMBL:ENSP00000461672|ENSEMBL:ENST00000707479|ENSEMBL:ENST00000679778|ENSEMBL:ENST00000707485|ENSEMBL:ENST00000575087|ENSEMBL:ENST00000575842|ENSEMBL:ENST00000575659|ENSEMBL:ENST00000707482|ENSEMBL:ENST00000573283|ENSEMBL:ENST00000576544|ENSEMBL:ENST00000680727|ENSEMBL:ENST00000570382|ENSEMBL:ENST00000575994|ENSEMBL:ENST00000681052|ENSEMBL:ENST00000707466|ENSEMBL:ENST00000707489|ENSEMBL:ENST00000707487|ENSEMBL:ENST00000615544|ENSEMBL:ENST00000679480|ENSEMBL:ENST00000571721|ENSEMBL:ENST00000707473|ENSEMBL:ENST00000707471|ENSEMBL:ENST00000707474|ENSEMBL:ENST00000707490|ENSEMBL:ENST00000680227|ENSEMBL:ENST00000707468|ENSEMBL:ENST00000707472|ENSEMBL:ENST00000707469|ENSEMBL:ENST00000681842|ENSEMBL:ENST00000707470|ENSEMBL:ENST00000707467|ENSEMBL:ENSP00000516879|ENSEMBL:ENSP00000516869|ENSEMBL:ENSP00000506126|ENSEMBL:ENSG00000291420|ENSEMBL:ENSG00000184009|ENSEMBL:ENSP00000516870|ENSEMBL:ENSP00000459124|ENSEMBL:ENSP00000516876|ENSEMBL:ENSP00000516875|ENSEMBL:ENSP00000516871|ENSEMBL:ENSP00000458162|ENSEMBL:ENSP00000505193|ENSEMBL:ENSP00000460660|ENSEMBL:ENSP00000516884|ENSEMBL:ENSP00000458435|ENSEMBL:ENSP00000466346|ENSEMBL:ENSP00000516874|ENSEMBL:ENSP00000516886|ENSEMBL:ENSP00000516881|ENSEMBL:ENSP00000460464|ENSEMBL:ENSP00000516872|ENSEMBL:ENSP00000477968|ENSEMBL:ENSP00000506201|ENSEMBL:ENSP00000516887|ENSEMBL:ENSP00000516882|ENSEMBL:ENSP00000506253|ENSEMBL:ENSP00000459119|ENSEMBL:ENSP00000505060|ENSEMBL:ENSP00000505235|ENSEMBL:ENSP00000516877|ENSEMBL:ENSP00000516873	-	ChEBI:30616	-	-	physical association	reactome:R-HSA-201877	12082080|10207622
uniprotkb:P01834	-	-	uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01834	-	-	uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01834	-	-	uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01834	-	-	uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01834	-	-	uniprotkb:P01834	-	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	uniprotkb:P12319	ENSEMBL:ENSG00000291905|ENSEMBL:ENSG00000179639|ENSEMBL:ENSP00000517534|ENSEMBL:ENSP00000357097|ENSEMBL:ENSP00000517536|ENSEMBL:ENSP00000509626|ENSEMBL:ENST00000709173|ENSEMBL:ENST00000709171|ENSEMBL:ENST00000368115|ENSEMBL:ENST00000693622	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	uniprotkb:Q01362	ENSEMBL:ENST00000278888|ENSEMBL:ENSP00000278888|ENSEMBL:ENSG00000149534	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:P01854	ENSEMBL:ENSG00000276192|ENSEMBL:ENSG00000211891|ENSEMBL:ENSP00000492979|ENSEMBL:ENSP00000481089|ENSEMBL:ENSP00000374983|ENSEMBL:ENST00000610670|ENSEMBL:ENST00000641420|ENSEMBL:ENST00000390541	-	uniprotkb:P30273	ENSEMBL:ENST00000289902|ENSEMBL:ENSP00000289902|ENSEMBL:ENSG00000158869	-	physical association	reactome:R-HSA-2685660	24243840
uniprotkb:Q7Z3Y9	ENSEMBL:ENST00000335552|ENSEMBL:ENSP00000334798|ENSEMBL:ENSG00000186393	-	uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:P20930	ENSEMBL:ENST00000368799|ENSEMBL:ENSP00000357789|ENSEMBL:ENSG00000143631	-	uniprotkb:P20930	ENSEMBL:ENST00000368799|ENSEMBL:ENSP00000357789|ENSEMBL:ENSG00000143631	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:Q7Z3Y7	ENSEMBL:ENST00000306658|ENSEMBL:ENSP00000305263|ENSEMBL:ENSG00000173908	-	uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:Q7Z3Y8	ENSEMBL:ENST00000301656|ENSEMBL:ENSP00000301656|ENSEMBL:ENSG00000171446	-	uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	uniprotkb:P20930	ENSEMBL:ENST00000368799|ENSEMBL:ENSP00000357789|ENSEMBL:ENSG00000143631	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:Q7Z3Y7	ENSEMBL:ENST00000306658|ENSEMBL:ENSP00000305263|ENSEMBL:ENSG00000173908	-	uniprotkb:P20930	ENSEMBL:ENST00000368799|ENSEMBL:ENSP00000357789|ENSEMBL:ENSG00000143631	-	physical association	reactome:R-HSA-6814323	7543090
uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	uniprotkb:Q7Z3Z0	ENSEMBL:ENST00000312150|ENSEMBL:ENSP00000310573|ENSEMBL:ENSG00000204897	-	physical association	reactome:R-HSA-6814323	7543090
