id|chr|end|label|source|source_url|start
chr1_633911_634128_grch38|chr1|634128|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633911
chr1_633912_634122_grch38|chr1|634122|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633912
chr1_633913_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633913
chr1_633913_634124_grch38|chr1|634124|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633913
chr1_633913_634125_grch38|chr1|634125|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633913
chr1_633914_634124_grch38|chr1|634124|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633914
chr1_633915_634113_grch38|chr1|634113|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633915
chr1_633915_634119_grch38|chr1|634119|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633915
chr1_633915_634125_grch38|chr1|634125|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633915
chr1_633916_634117_grch38|chr1|634117|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633916
chr1_633916_634119_grch38|chr1|634119|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633916
chr1_633916_634131_grch38|chr1|634131|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633916
chr1_633919_634115_grch38|chr1|634115|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633919
chr1_633919_634121_grch38|chr1|634121|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633919
chr1_633919_634116_grch38|chr1|634116|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633919
chr1_633920_634116_grch38|chr1|634116|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633920
chr1_633920_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633920
chr1_633920_634116_grch38|chr1|634116|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633920
chr1_633921_634107_grch38|chr1|634107|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633921
chr1_633922_634114_grch38|chr1|634114|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633922
chr1_633922_634113_grch38|chr1|634113|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633922
chr1_633922_634115_grch38|chr1|634115|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633922
chr1_633922_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633922
chr1_633923_634113_grch38|chr1|634113|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633923
chr1_633923_634113_grch38|chr1|634113|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633923
chr1_633923_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633923
chr1_633924_634104_grch38|chr1|634104|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633924
chr1_633924_634111_grch38|chr1|634111|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633924
chr1_633925_634108_grch38|chr1|634108|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633925
chr1_633925_634117_grch38|chr1|634117|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633925
chr1_633925_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633925
chr1_633925_634111_grch38|chr1|634111|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633925
chr1_633926_634110_grch38|chr1|634110|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633926
chr1_633926_634115_grch38|chr1|634115|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633926
chr1_633926_634114_grch38|chr1|634114|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633926
chr1_633926_634116_grch38|chr1|634116|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633926
chr1_633927_634110_grch38|chr1|634110|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633927
chr1_633927_634108_grch38|chr1|634108|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633927
chr1_633929_634108_grch38|chr1|634108|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633929
chr1_633929_634117_grch38|chr1|634117|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633929
chr1_633929_634110_grch38|chr1|634110|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633929
chr1_633929_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633929
chr1_633929_634107_grch38|chr1|634107|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633929
chr1_633931_634104_grch38|chr1|634104|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633931
chr1_633931_634112_grch38|chr1|634112|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633931
chr1_633932_634108_grch38|chr1|634108|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633932
chr1_633932_634105_grch38|chr1|634105|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633932
chr1_633948_634092_grch38|chr1|634092|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633948
chr1_633951_634098_grch38|chr1|634098|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633951
chr1_633960_634072_grch38|chr1|634072|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633960
chr1_633966_634077_grch38|chr1|634077|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633966
chr1_633992_634181_grch38|chr1|634181|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|633992
chr1_634330_634786_grch38|chr1|634786|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|634330
chr1_656749_657165_grch38|chr1|657165|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|656749
chr1_665743_666486_grch38|chr1|666486|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|665743
chr1_726940_727450_grch38|chr1|727450|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|726940
chr1_727038_727494_grch38|chr1|727494|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|727038
chr1_727065_727445_grch38|chr1|727445|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|727065
chr1_733685_734001_grch38|chr1|734001|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|733685
chr1_777475_777704_grch38|chr1|777704|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|777475
chr1_777955_778126_grch38|chr1|778126|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|777955
chr1_778199_778649_grch38|chr1|778649|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778199
chr1_778236_779157_grch38|chr1|779157|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778236
chr1_778251_778691_grch38|chr1|778691|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778251
chr1_778265_779267_grch38|chr1|779267|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778265
chr1_778283_779139_grch38|chr1|779139|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778283
chr1_778292_778808_grch38|chr1|778808|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778292
chr1_778295_778655_grch38|chr1|778655|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778295
chr1_778298_779443_grch38|chr1|779443|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778298
chr1_778299_779078_grch38|chr1|779078|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778299
chr1_778318_778778_grch38|chr1|778778|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778318
chr1_778324_778827_grch38|chr1|778827|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778324
chr1_778324_778768_grch38|chr1|778768|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778324
chr1_778329_779420_grch38|chr1|779420|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778329
chr1_778335_778755_grch38|chr1|778755|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778335
chr1_778337_778747_grch38|chr1|778747|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778337
chr1_778339_779075_grch38|chr1|779075|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778339
chr1_778342_779085_grch38|chr1|779085|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778342
chr1_778342_779369_grch38|chr1|779369|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778342
chr1_778348_779048_grch38|chr1|779048|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778348
chr1_778349_778862_grch38|chr1|778862|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778349
chr1_778350_778730_grch38|chr1|778730|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778350
chr1_778354_778878_grch38|chr1|778878|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778354
chr1_778363_778867_grch38|chr1|778867|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778363
chr1_778367_778867_grch38|chr1|778867|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778367
chr1_778372_778938_grch38|chr1|778938|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778372
chr1_778375_779426_grch38|chr1|779426|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778375
chr1_778376_779453_grch38|chr1|779453|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778376
chr1_778377_779114_grch38|chr1|779114|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778377
chr1_778378_778909_grch38|chr1|778909|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778378
chr1_778381_779056_grch38|chr1|779056|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778381
chr1_778382_779093_grch38|chr1|779093|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778382
chr1_778383_778843_grch38|chr1|778843|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778383
chr1_778390_778816_grch38|chr1|778816|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778390
chr1_778391_778901_grch38|chr1|778901|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778391
chr1_778391_778867_grch38|chr1|778867|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778391
chr1_778394_779008_grch38|chr1|779008|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778394
chr1_778394_778834_grch38|chr1|778834|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778394
chr1_778396_779150_grch38|chr1|779150|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778396
chr1_778397_779019_grch38|chr1|779019|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778397
chr1_778397_778841_grch38|chr1|778841|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778397
chr1_778397_779017_grch38|chr1|779017|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778397
chr1_778402_779169_grch38|chr1|779169|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778402
chr1_778404_779013_grch38|chr1|779013|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778404
chr1_778405_779051_grch38|chr1|779051|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778405
chr1_778407_778791_grch38|chr1|778791|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778407
chr1_778408_778808_grch38|chr1|778808|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778408
chr1_778409_778793_grch38|chr1|778793|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778409
chr1_778413_779210_grch38|chr1|779210|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778413
chr1_778415_779061_grch38|chr1|779061|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778415
chr1_778415_778945_grch38|chr1|778945|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778415
chr1_778419_778933_grch38|chr1|778933|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778419
chr1_778430_779090_grch38|chr1|779090|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778430
chr1_778432_778922_grch38|chr1|778922|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778432
chr1_778434_778924_grch38|chr1|778924|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778434
chr1_778435_778771_grch38|chr1|778771|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778435
chr1_778436_778981_grch38|chr1|778981|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778436
chr1_778436_779285_grch38|chr1|779285|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778436
chr1_778438_779320_grch38|chr1|779320|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778438
chr1_778440_778936_grch38|chr1|778936|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778440
chr1_778440_778924_grch38|chr1|778924|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778440
chr1_778440_778849_grch38|chr1|778849|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778440
chr1_778443_778807_grch38|chr1|778807|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778443
chr1_778444_778920_grch38|chr1|778920|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778444
chr1_778448_779254_grch38|chr1|779254|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778448
chr1_778448_779084_grch38|chr1|779084|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778448
chr1_778453_778923_grch38|chr1|778923|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778453
chr1_778459_778863_grch38|chr1|778863|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778459
chr1_778459_779132_grch38|chr1|779132|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778459
chr1_778459_778897_grch38|chr1|778897|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778459
chr1_778461_778845_grch38|chr1|778845|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778461
chr1_778463_778590_grch38|chr1|778590|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778463
chr1_778468_778858_grch38|chr1|778858|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778468
chr1_778472_779108_grch38|chr1|779108|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778472
chr1_778475_778885_grch38|chr1|778885|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778475
chr1_778476_778886_grch38|chr1|778886|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778476
chr1_778476_778910_grch38|chr1|778910|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778476
chr1_778477_778877_grch38|chr1|778877|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778477
chr1_778478_778815_grch38|chr1|778815|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778478
chr1_778481_778877_grch38|chr1|778877|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778481
chr1_778481_778857_grch38|chr1|778857|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778481
chr1_778483_779007_grch38|chr1|779007|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778483
chr1_778486_778904_grch38|chr1|778904|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778486
chr1_778490_778974_grch38|chr1|778974|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778490
chr1_778491_778935_grch38|chr1|778935|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778491
chr1_778494_778875_grch38|chr1|778875|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778494
chr1_778495_778965_grch38|chr1|778965|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778495
chr1_778496_778998_grch38|chr1|778998|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778496
chr1_778497_778965_grch38|chr1|778965|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778497
chr1_778498_778904_grch38|chr1|778904|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778498
chr1_778499_778852_grch38|chr1|778852|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778499
chr1_778503_778853_grch38|chr1|778853|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778503
chr1_778504_779067_grch38|chr1|779067|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778504
chr1_778509_778938_grch38|chr1|778938|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778509
chr1_778511_778914_grch38|chr1|778914|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778511
chr1_778512_778785_grch38|chr1|778785|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778512
chr1_778512_779097_grch38|chr1|779097|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778512
chr1_778517_778877_grch38|chr1|778877|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778517
chr1_778520_778896_grch38|chr1|778896|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778520
chr1_778520_779117_grch38|chr1|779117|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778520
chr1_778523_778903_grch38|chr1|778903|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778523
chr1_778524_778851_grch38|chr1|778851|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778524
chr1_778528_778878_grch38|chr1|778878|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778528
chr1_778531_778904_grch38|chr1|778904|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778531
chr1_778532_778828_grch38|chr1|778828|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778532
chr1_778532_778705_grch38|chr1|778705|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778532
chr1_778533_779180_grch38|chr1|779180|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778533
chr1_778536_778949_grch38|chr1|778949|tfbs|ENCODE|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|778536
