==> reactome.homo_sapiens.interactions.tab-delimited.txt <==
# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000367811|ENSEMBL:ENSP00000497221|ENSEMBL:ENSG00000136156	-	uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000367811|ENSEMBL:ENSP00000497221|ENSEMBL:ENSG00000136156	-	physical association	reactome:R-HSA-976871	14690516|10391242
uniprotkb:P09616	-	-	uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	uniprotkb:P09616	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
ChEBI:132153	-	-	uniprotkb:P09616	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:P09616	-	-	uniprotkb:P09616	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
ChEBI:46661	-	-	uniprotkb:P09616	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	ChEBI:46661	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
ChEBI:30563	-	-	uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	physical association	reactome:R-NUL-1296409	17703304|17349957
ChEBI:132153	-	-	uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	ChEBI:30563	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
ChEBI:30563	-	-	uniprotkb:P09616	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	ChEBI:132153	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	uniprotkb:Q96P20	-	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	uniprotkb:P05067	ENSEMBL:ENSG00000142192|ENSEMBL:ENST00000346798|ENSEMBL:ENST00000358918|ENSEMBL:ENST00000348990|ENSEMBL:ENST00000357903|ENSEMBL:ENST00000354192|ENSEMBL:ENST00000440126|ENSEMBL:ENSP00000387483|ENSEMBL:ENSP00000284981|ENSEMBL:ENSP00000346129|ENSEMBL:ENSP00000345463|ENSEMBL:ENSP00000351796|ENSEMBL:ENSP00000350578	-	physical association	reactome:R-NUL-1296409	17703304|17349957
uniprotkb:Q96P20	-	-	uniprotkb:Q96P20	-	-	physical association	reactome:R-HSA-9685276	24243840
uniprotkb:A1E959	ENSEMBL:ENST00000683306|ENSEMBL:ENST00000396094|ENSEMBL:ENSP00000379401|ENSEMBL:ENSP00000507531|ENSEMBL:ENSG00000109205	-	uniprotkb:A1E959	ENSEMBL:ENST00000683306|ENSEMBL:ENST00000396094|ENSEMBL:ENSP00000379401|ENSEMBL:ENSP00000507531|ENSEMBL:ENSG00000109205	-	physical association	reactome:R-HSA-977087	14647039
uniprotkb:Q9NP85	ENSEMBL:ENST00000367615|ENSEMBL:ENST00000367616|ENSEMBL:ENSP00000356588|ENSEMBL:ENSP00000356587|ENSEMBL:ENSG00000116218	-	uniprotkb:Q9NP85	ENSEMBL:ENST00000367615|ENSEMBL:ENST00000367616|ENSEMBL:ENSP00000356588|ENSEMBL:ENSP00000356587|ENSEMBL:ENSG00000116218	-	physical association	reactome:R-HSA-451771	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	physical association	reactome:R-HSA-9646678	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	physical association	reactome:R-HSA-9660015	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	physical association	reactome:R-HSA-9660029	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000224237|ENSEMBL:ENSP00000446007	-	physical association	reactome:R-HSA-9657899	24243840
uniprotkb:P01236	ENSEMBL:ENST00000306482|ENSEMBL:ENSP00000302150|ENSEMBL:ENSG00000172179	-	uniprotkb:P01236	ENSEMBL:ENST00000306482|ENSEMBL:ENSP00000302150|ENSEMBL:ENSG00000172179	-	physical association	reactome:R-HSA-976974	9006323
uniprotkb:P27918	ENSEMBL:ENSG00000126759|ENSEMBL:ENSP00000380189|ENSEMBL:ENSP00000247153|ENSEMBL:ENST00000247153|ENSEMBL:ENST00000396992	-	uniprotkb:P27918	ENSEMBL:ENSG00000126759|ENSEMBL:ENSP00000380189|ENSEMBL:ENSP00000247153|ENSEMBL:ENST00000247153|ENSEMBL:ENST00000396992	-	physical association	reactome:R-HSA-182548	978134|6906228
uniprotkb:Q9BZR6	ENSEMBL:ENST00000043402|ENSEMBL:ENSP00000043402|ENSEMBL:ENSG00000040608	-	uniprotkb:Q9BZR6	ENSEMBL:ENST00000043402|ENSEMBL:ENSP00000043402|ENSEMBL:ENSG00000040608	-	physical association	reactome:R-HSA-194455	24243840
uniprotkb:Q8IWY4	ENSEMBL:ENST00000360835|ENSEMBL:ENSP00000354080|ENSEMBL:ENSG00000159307	-	uniprotkb:Q8IWY4	ENSEMBL:ENST00000360835|ENSEMBL:ENSP00000354080|ENSEMBL:ENSG00000159307	-	physical association	reactome:R-HSA-8943989	24243840
uniprotkb:Q8IX30	ENSEMBL:ENST00000274938|ENSEMBL:ENSP00000274938|ENSEMBL:ENSG00000146197	-	uniprotkb:Q8IX30	ENSEMBL:ENST00000274938|ENSEMBL:ENSP00000274938|ENSEMBL:ENSG00000146197	-	physical association	reactome:R-HSA-8943989	24243840
uniprotkb:Q8IX30	ENSEMBL:ENST00000274938|ENSEMBL:ENSP00000274938|ENSEMBL:ENSG00000146197	-	uniprotkb:Q8IWY4	ENSEMBL:ENST00000360835|ENSEMBL:ENSP00000354080|ENSEMBL:ENSG00000159307	-	physical association	reactome:R-HSA-8943989	24243840
uniprotkb:Q8IX30	ENSEMBL:ENST00000274938|ENSEMBL:ENSP00000274938|ENSEMBL:ENSG00000146197	-	uniprotkb:Q8IX30	ENSEMBL:ENST00000274938|ENSEMBL:ENSP00000274938|ENSEMBL:ENSG00000146197	-	physical association	reactome:R-HSA-8943994	24243840
uniprotkb:Q8IWL2	ENSEMBL:ENSG00000122852|ENSEMBL:ENSP00000381633|ENSEMBL:ENSP00000397082|ENSEMBL:ENSP00000411102|ENSEMBL:ENST00000428376|ENSEMBL:ENST00000398636|ENSEMBL:ENST00000419470	-	uniprotkb:Q8IWL1	ENSEMBL:ENST00000372325|ENSEMBL:ENST00000372327|ENSEMBL:ENSP00000361402|ENSEMBL:ENSP00000361400|ENSEMBL:ENSG00000185303	-	physical association	reactome:R-HSA-391092	24243840
uniprotkb:Q8IWL1	ENSEMBL:ENST00000372325|ENSEMBL:ENST00000372327|ENSEMBL:ENSP00000361402|ENSEMBL:ENSP00000361400|ENSEMBL:ENSG00000185303	-	uniprotkb:Q8IWL1	ENSEMBL:ENST00000372325|ENSEMBL:ENST00000372327|ENSEMBL:ENSP00000361402|ENSEMBL:ENSP00000361400|ENSEMBL:ENSG00000185303	-	physical association	reactome:R-HSA-391092	24243840
uniprotkb:Q8IWL2	ENSEMBL:ENSG00000122852|ENSEMBL:ENSP00000381633|ENSEMBL:ENSP00000397082|ENSEMBL:ENSP00000411102|ENSEMBL:ENST00000428376|ENSEMBL:ENST00000398636|ENSEMBL:ENST00000419470	-	uniprotkb:Q8IWL2	ENSEMBL:ENSG00000122852|ENSEMBL:ENSP00000381633|ENSEMBL:ENSP00000397082|ENSEMBL:ENSP00000411102|ENSEMBL:ENST00000428376|ENSEMBL:ENST00000398636|ENSEMBL:ENST00000419470	-	physical association	reactome:R-HSA-391092	24243840
uniprotkb:P35247	ENSEMBL:ENSG00000133661|ENSEMBL:ENSP00000361366|ENSEMBL:ENST00000372292	-	uniprotkb:P35247	ENSEMBL:ENSG00000133661|ENSEMBL:ENSP00000361366|ENSEMBL:ENST00000372292	-	physical association	reactome:R-HSA-391097	24243840
uniprotkb:P04279	ENSEMBL:ENST00000372781|ENSEMBL:ENSP00000361867|ENSEMBL:ENSG00000124233	-	uniprotkb:P04279	ENSEMBL:ENST00000372781|ENSEMBL:ENSP00000361867|ENSEMBL:ENSG00000124233	-	physical association	reactome:R-HSA-977079	15962837
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682389	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:Q14031	ENSEMBL:ENSG00000197565|ENSEMBL:ENST00000372216|ENSEMBL:ENST00000334504|ENSEMBL:ENSP00000334733|ENSEMBL:ENSP00000361290	-	uniprotkb:Q14031	ENSEMBL:ENSG00000197565|ENSEMBL:ENST00000372216|ENSEMBL:ENST00000334504|ENSEMBL:ENSP00000334733|ENSEMBL:ENSP00000361290	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:Q14031	ENSEMBL:ENSG00000197565|ENSEMBL:ENST00000372216|ENSEMBL:ENST00000334504|ENSEMBL:ENSP00000334733|ENSEMBL:ENSP00000361290	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	uniprotkb:P08572	ENSEMBL:ENSG00000134871|ENSEMBL:ENST00000360467|ENSEMBL:ENST00000400163|ENSEMBL:ENSP00000353654|ENSEMBL:ENSP00000383027	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:Q14031	ENSEMBL:ENSG00000197565|ENSEMBL:ENST00000372216|ENSEMBL:ENST00000334504|ENSEMBL:ENSP00000334733|ENSEMBL:ENSP00000361290	-	uniprotkb:P29400	ENSEMBL:ENSG00000188153|ENSEMBL:ENST00000328300|ENSEMBL:ENST00000361603|ENSEMBL:ENSP00000354505|ENSEMBL:ENSP00000331902	-	physical association	reactome:R-HSA-2682390	24243840
uniprotkb:Q14031	ENSEMBL:ENSG00000197565|ENSEMBL:ENST00000372216|ENSEMBL:ENST00000334504|ENSEMBL:ENSP00000334733|ENSEMBL:ENSP00000361290	-	uniprotkb:P02462	ENSEMBL:ENSG00000187498|ENSEMBL:ENST00000375820|ENSEMBL:ENST00000543140|ENSEMBL:ENSP00000364979|ENSEMBL:ENSP00000443348	-	physical association	reactome:R-HSA-2682390	24243840
